,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
4519,великий_ADJF великий_ADJF рано_ADVB отправлять_INFN пенсия_NOUN посмотреть_VERB бой_NOUN скорость_NOUN никуда_ADVB деться_VERB прежде_ADVB защита_NOUN положение_NOUN уровень_NOUN уверенный_ADJS место_NOUN сдаться_VERB подобно_ADVB майк_NOUN кайло_NOUN физуха_NOUN плачебный_ADJF состояние_NOUN трубить_INFN многие_NPRO отношение_NOUN бой_NOUN дисцеплина_NOUN ничто_NPRO измениться_VERB вообще_ADVB ничто_NPRO измениться_VERB хотеться_VERB кто-то_NPRO тренер_NOUN обижать_INFN видеть_VERB виновный_ADJF поражение_NOUN именно_PRCL тренерский_ADJF состав_NOUN неужели_PRCL думать_VERB федя_NOUN реально_ADVB непобедимый_ADJS,1,0.0,0.0,0.00011213692,0.0,0.0006895372,0.0,0.2988636,0.0,0.04191196,0.0,0.00016061371,0.11477807,0.0,0.0032199458,0.0,0.06695221,0.0,0.0,0.0,2.2079943e-05,0.0,0.0,0.25494775,0.0010318458,0.0,0.0,0.1674562,0.0,0.0,0.04985401
4520,франция_NOUN приехать_VERB адвокат_NOUN издатель_NOUN масперо_NOUN сми_NOUN трубить_INFN труба_NOUN бить_VERB литавра_NOUN сми_NOUN+трубить_INFN сми_NOUN+трубить_INFN сми_NOUN+трубить_INFN,1,0.0,0.0,0.16388479,0.0,0.0,0.0,0.1717743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053115353,0.0,0.016981153,0.0,0.0,0.0016392585,0.008812026,0.0,0.0,0.58379316
4521,ребёнок_NOUN остаться_PRTF попечение_NOUN родитель_NOUN весь_ADJF трубить_INFN каждый_ADJF шаг_NOUN заботиться_VERB модно_ADVB,1,0.0,0.00047809843,0.0,0.0,0.15123482,0.0,0.027112296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036145572,0.0,0.0,0.0,0.0,0.0,0.0,0.047491923,0.0,0.0008984247,0.0,0.76916987,0.0,0.0,0.0
4522,время_NOUN заседание_NOUN волгоградский_ADJF областной_ADJF дума_NOUN обсуждаться_VERB эффективность_NOUN использование_NOUN средство_NOUN выделить_PRTF борьба_NOUN саранча_NOUN заместитель_NOUN председатель_NOUN представительный_ADJF орган_NOUN клясться_VERB самый_ADJF день_NOUN работник_NOUN обладминистрация_NOUN трубить_INFN победа_NOUN вредитель_NOUN ежедневно_ADVB собирать_VERB дача_NOUN ужасный_ADJF насекомое_NOUN вёдро_NOUN трубить_INFN+победа_NOUN трубить_INFN+победа_NOUN трубить_INFN+победа_NOUN,1,0.0,0.0,0.0,5.1861014e-05,0.0037634217,0.0,0.0942141,0.097165056,0.0,0.0,0.0,0.0066980077,0.39862132,0.059704706,0.0,0.0,0.18243432,0.0,0.0,0.008463414,0.0,0.0,0.0005488725,0.0,0.0,0.0,0.148335,0.0,0.0,0.0
4523,журнал_NOUN загодя_ADVB трубить_INFN тревога_NOUN накануне_ADVB турция_NOUN внезапно_ADVB решить_VERB приглашать_INFN израиль_NOUN традиционный_ADJF военный_NOUN учение_NOUN анатолийский_ADJF орёл_NOUN вместо_PREP пригласить_VERB сирия_NOUN трубить_INFN+тревога_NOUN трубить_INFN+тревога_NOUN трубить_INFN+тревога_NOUN,1,0.0,0.0,0.007670627,0.0,0.0,0.0,0.6065141,0.0,0.0,0.0013646187,0.0012043966,0.0,0.0,0.036753424,0.0,0.22596605,0.012265558,0.00058957306,0.0,0.0,0.0,0.0,0.004283516,0.0,0.0,0.0,0.009463774,0.0,0.0860748,0.007849672
4524,весь_ADJF трубить_INFN весь_ADJF партнёрка_NOUN сара_NOUN мол_PRCL извинить_VERB какой-то_ADJF редиска_NOUN весь_ADJF пароль_NOUN украсть_VERB,1,0.0,0.0,0.0,0.0,0.17043762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82956237,0.0,0.0,0.0
4525,прекрасный_ADJF альпинист_NOUN предпочитать_VERB трубить_INFN свой_ADJF успех_NOUN,1,0.0014749335,0.0,0.21718077,0.0,0.0,0.5126026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075128395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26673183,0.0,0.0007719764,0.0004866004
4526,автор_NOUN строка_NOUN посвятить_VERB немало_ADVB материал_NOUN сайт_NOUN называть_PRTF мировой_ADJF экономический_ADJF кризис_NOUN денно_ADVB нощно_ADVB трубить_INFN дочерний_ADJF предприятие_NOUN мировой_ADJF сионистско_ADVB агитпроп_NOUN россия_NOUN называть_PRTF ещё_PRCL российский_ADJF сми_NOUN,1,0.16304924,0.0,0.1341813,0.0,0.06379374,0.0,0.04547469,0.0,0.0,0.0,0.0,0.0,0.13208565,0.18719634,0.0027891775,0.0,0.00065941084,0.0,0.0,0.019693222,0.0,0.23683868,0.0002803338,0.0,0.0,0.0,8.888388e-05,0.0,0.013869306,0.0
4527,думать_VERB поздно_ADVB трубить_INFN по-моему_ADVB сожаление_NOUN потерять_VERB школа_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0003918499,0.0,0.0,0.0,0.0019619141,0.0,0.0,0.0,0.0,0.00018052163,0.0,0.15173143,0.0,0.0,0.0,0.0,0.032273103,0.0,0.0,0.0,0.80924594,0.0,0.0,0.00421522
4528,говорят_CONJ экран_NOUN телевидение_NOUN руководитель_NOUN страна_NOUN надоедливый_ADJS весь_ADJF трубить_INFN весь_ADJF русь_NOUN протяжение_NOUN десяток_NOUN год_NOUN журналист_NOUN корреспондент_NOUN человек_NOUN регион_NOUN город_NOUN человек_NOUN судьба_NOUN город_NOUN регион_NOUN страна_NOUN небезразличный_ADJS,1,0.27631953,0.059185885,0.0,0.0,0.0,0.0,0.33781472,0.0,0.0,0.0,0.18403207,0.0,0.0,5.9953098e-05,0.00018436495,0.0,0.0,0.0,0.0,0.0,0.042060938,0.09601817,0.0,0.0,0.0019331923,0.002390557,6.6439856e-07,0.0,0.0,0.0
4529,прочитать_INFN интернет_NOUN жалоба_NOUN возмутить_PRTF потребитель_NOUN коммунальный_ADJF услуга_NOUN трубить_INFN правозащитник_NOUN общественный_ADJF организация_NOUN коммунальный_ADJF+услуга_NOUN общественный_ADJF+организация_NOUN коммунальный_ADJF+услуга_NOUN общественный_ADJF+организация_NOUN коммунальный_ADJF+услуга_NOUN общественный_ADJF+организация_NOUN,1,0.00013483352,0.0,0.0,0.0,0.08624116,0.0,0.22081468,0.0,0.0,0.0,0.0,0.0,0.68143153,0.011377761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530,михаил_NOUN горбачев_NOUN получить_VERB союзный_ADJF съезд_NOUN право_NOUN проводить_INFN жизнь_NOUN экономический_ADJF реформа_NOUN посредством_PREP президентский_ADJF указ_NOUN пресс_NOUN претендовать_GRND демократический_ADJF трубить_INFN наступление_NOUN реакция_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.015124871,0.0,7.580912e-05,0.0,0.0,0.0,0.043057952,0.5789505,0.0,0.058465153,0.0,0.0726654,0.0,0.111109786,0.0,0.0,0.0,0.0,0.0,0.04223892,0.0,0.0,0.0,0.07831165
4531,мировой_ADJF киноклассика_NOUN интересный_ADJS личность_NOUN путин_NOUN трубить_INFN издание_NOUN усердно_ADVB перепечатывать_GRND друг_NOUN друг_NOUN причина_NOUN появление_NOUN проект_NOUN вудить_VERB аллен_NOUN якобы_CONJ ещё_PRCL сценарий_NOUN писать_VERB друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN,1,0.0,0.0,0.05592705,0.0,1.4330847e-05,0.0,0.3364589,7.218951e-06,0.0,0.0,0.24788137,0.0,0.00012555662,3.922571e-05,0.0,0.0,0.00035176027,0.0,0.0,0.0004642935,0.0,0.0,0.03418777,0.0,0.0,0.0,0.2999867,0.0,0.024358246,0.00019750331
4532,накануне_ADVB выбор_NOUN развернуться_VERB активный_ADJF наглый_ADJF пропаганда_NOUN успех_NOUN правительство_NOUN единый_ADJF россия_NOUN премьер_NOUN поехать_VERB народ_NOUN пенсионер_NOUN повысить_VERB пенсия_NOUN семь_NUMR копейка_NOUN бюджетник_NOUN зарплата_NOUN восемь_NUMR трубить_INFN включить_VERB весь_ADJF мощь_NOUN административный_ADJF ресурс_NOUN подпитать_GRND громадный_ADJF сумма_NOUN деньга_NOUN единый_ADJF+россия_NOUN единый_ADJF+россия_NOUN единый_ADJF+россия_NOUN,1,0.0,0.028436352,0.0015221826,0.0,0.0,0.0,0.040833674,0.0019402732,0.0,0.00058033364,0.0,0.0037150357,0.026442759,0.5219213,0.0,0.0083152065,0.0,0.0,0.032714657,5.6991776e-05,0.06640768,0.050331105,0.0016804504,0.018894756,0.00072482735,0.053228524,0.14225383,0.0,0.0,0.0
4533,трубить_INFN каждый_ADJF угол_NOUN фильм_NOUN пародия_NOUN молодёжный_ADJF последний_ADJF год_NOUN весь_ADJF шаг_NOUN вперёд_ADVB классный_ADJF мюзикл_NOUN прочуять_VERB ерунда_NOUN всерьёз_ADVB фильм_NOUN считать_VERB студиоз_NOUN танцевальный_ADJF студия_NOUN каждый_ADJF+угол_NOUN каждый_ADJF+угол_NOUN последний_ADJF+год_NOUN каждый_ADJF+угол_NOUN,1,0.0,0.0,0.22295743,0.0,0.02824861,0.0,0.015233458,0.0004959417,0.0,0.003497718,0.3582858,0.0050527207,0.0,9.023379e-05,0.0,0.0,0.12251926,0.0016756994,0.0,0.00030091844,0.0,0.0,0.061505347,0.0,0.0,0.0,0.1149615,0.0,0.018204056,0.04697125
4534,участник_NOUN рынок_NOUN напротив_CONJ трубить_INFN готовность_NOUN строить_INFN гибкий_ADJF отношение_NOUN потребитель_NOUN хотя_CONJ часто_ADVB касаться_VERB давний_ADJF партнёр_NOUN большой_ADJF кредит_NOUN доверие_NOUN,1,0.0,0.0,0.0014645593,0.0,0.064677574,0.0,0.30562127,0.052336287,0.0,0.0,0.0,0.0,0.0,0.024557492,0.0,0.0,0.04666874,0.0,0.0,0.2858807,0.0,0.0,0.19594748,0.0,0.0,0.0,0.017728133,0.0,0.0051177302,0.0
4535,желать_GRND настроиться_VERB ибо_CONJ преимущество_NOUN жизнь_NOUN застыть_PRTF сгусток_NOUN чувство_NOUN поток_NOUN чистый_ADJF кровь_NOUN сохранить_PRTF незамутненный_ADJF инстинкт_NOUN надзиратель_NOUN ощущение_NOUN трубить_INFN рог_NOUN ещё_PRCL безмятежно_ADVB спать_VERB трубить_INFN+рог_NOUN трубить_INFN+рог_NOUN трубить_INFN+рог_NOUN,1,0.0,0.0,8.124488e-05,0.0,0.13640769,0.004282093,0.09333641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12249213,0.0,0.0,0.28837973,0.0,0.0,0.0,0.0,0.0,0.0,0.35502076,0.0,0.0,0.0
4536,образ_NOUN одновременно_ADVB пропускать_VERB внешний_ADJF шум_NOUN трубить_INFN весь_ADJF округа_NOUN играть_VERB,1,0.0,0.0,0.007887899,0.0,0.7242723,0.0,0.0,0.0,0.0,0.08457005,0.0,0.015030183,0.0,0.0,0.0,0.0,0.0,0.0,0.0010406761,0.0012319145,0.0,0.0,0.0013363214,0.0,0.1642885,0.0,0.00034215246,0.0,0.0,0.0
4537,нездоровый_ADJF перекос_NOUN сторона_NOUN высокий_ADJF образование_NOUN страна_NOUN начать_VERB трубить_INFN ещё_PRCL год_NOUN десять_NUMR назад_ADVB,1,0.0838332,0.0,0.0012158299,0.0,0.0,0.01936198,0.13746026,0.0033057253,9.412199e-06,0.0028269426,0.0,0.00070918613,0.009610236,0.17327328,0.0,0.0,0.0012190476,0.0,0.0,0.049562577,0.0,0.0,0.2755952,0.0434785,0.0,0.0,0.17418061,0.02368082,0.0,0.0006770889
4538,проблема_NOUN возможность_NOUN выбор_NOUN характеризоваться_VERB преимущество_NOUN трубить_INFN реклама_NOUN,1,0.0,0.0,0.0,0.0,0.3809821,0.0016202702,0.0,0.0,0.0,0.0,0.083742626,0.0,0.0,0.0013463997,0.0,0.0,0.0,0.0,0.0,0.31880566,0.05892859,0.0,0.1545743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,прежде_ADVB янки_NOUN трубить_INFN корреспондент_NOUN издание_NOUN сталелитейный_ADJF промышленность_NOUN помышлять_VERB карьера_NOUN литератор_NOUN однако_CONJ почин_NOUN инициативный_ADJS поддержать_VERB детвора_NOUN соседский_ADJF дочка_NOUN закончить_PRTF художественный_ADJF школа_NOUN согласиться_VERB сделать_INFN иллюстрация_NOUN,1,0.09645151,0.0,0.13432096,0.0,0.0,0.0,0.11322174,0.0,0.0,0.0,0.00042908243,0.01000049,0.0,0.0847194,0.0,0.0,0.0,1.1683331e-05,0.0,0.0,0.0,0.24066958,0.0,0.0,0.0,0.0,0.31538624,0.0,0.0042642574,0.0005250885
4540,сколько_CONJ человек_NOUN умирать_VERB врач_NOUN специальность_NOUN что-то_NPRO никто_NPRO говорить_VERB негативный_ADJF случай_NOUN сразу_ADVB весь_ADJF канал_NOUN трубить_INFN весь_ADJF газета_NOUN писать_VERB забывать_VERB работа_NOUN журналист_NOUN поднимать_INFN самый_ADJF грязный_ADJF человек_NOUN интересно_ADVB весь_ADJF+газета_NOUN,1,0.0,0.0,0.005537257,0.0,0.004798449,0.0,0.3184283,0.0,0.0,0.0,0.09162935,0.0,0.0,0.0,0.0,0.0,0.0029076326,0.0,0.0,0.0107223075,0.0,0.116791,0.00086622377,0.0,0.0,0.0,0.4439491,0.0,0.0,0.004370327
4541,телеканал_NOUN число_NOUN государственный_ADJF бессовестно_ADVB бесперебойно_ADVB трубить_INFN сладкий_ADJF жизнь_NOUN заработать_INFN бешеный_ADJF деньга_NOUN прилагать_GRND особый_ADJF усилие_NOUN обмануть_INFN свой_ADJF ближний_ADJF крутить_VERB соответствующий_ADJF фильм_NOUN проводить_VERB откровенно_ADVB вызывающий_ADJF ток-шоу_NOUN,1,0.0,0.0,0.0,0.0,0.06645256,0.0,0.017413106,0.058034558,0.0,0.0,0.28467748,0.0,0.060298085,0.0056118397,0.0,0.0,0.031851526,0.0,0.003075803,0.045240413,0.0,0.0,0.0010949679,0.04029784,0.0,0.0,0.38588902,0.0,0.0,6.280484e-05
4542,однако_CONJ очень_ADVB немногий_ADJF знаток_NOUN трубить_INFN величие_NOUN бёрдо_NOUN ассоциативный_ADJF связка_NOUN матч_NOUN,1,0.0,0.0,0.28089124,0.0,0.21195386,0.002544419,0.0028524045,0.0,0.0,0.11698181,0.0,0.07537481,0.0,0.0,0.0,0.0,0.005124135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1986529,0.105624355,0.0,0.0
4543,весь_ADJF предвыборный_ADJF срок_NOUN трубить_INFN тратить_INFN народный_ADJF деньга_NOUN ещё_PRCL больший_ADJF масштаб_NOUN,1,0.0,0.0,0.0,0.0,0.03195981,0.0,0.028181843,0.0,0.0,0.0,0.0,0.0,0.0,0.6518202,0.0,0.0,0.0,0.0,0.0,0.1171,0.0,0.0,0.17066233,0.0,0.0,0.0,0.00027581325,0.0,0.0,0.0
4544,ранний_COMP бюджет_NOUN складываться_VERB налог_NOUN предприятие_NOUN трудиться_VERB человек_NOUN налог_NOUN отдыхать_PRTF действительно_ADVB 5_NUMR миллион_NOUN нарисовать_PRTF трубить_INFN житель_NOUN пентхаус_NOUN первомайский_ADJF,1,0.37372878,0.0,0.0,0.09170639,0.0,0.0,0.0077308244,0.008872631,0.0,0.0,0.0,0.0,0.036492817,0.039370645,0.001583362,0.0,0.0,0.0,0.0,0.0,0.005069961,0.0,0.0006649907,0.04227874,0.0037522241,0.0,0.38603073,0.002717938,0.0,0.0
4545,последний_ADJF время_NOUN сми_NOUN трубить_INFN развитие_NOUN австралийский_ADJF дело_NOUN компания_NOUN последний_ADJF+время_NOUN сми_NOUN+трубить_INFN последний_ADJF+время_NOUN сми_NOUN+трубить_INFN последний_ADJF+время_NOUN сми_NOUN+трубить_INFN,1,0.43750688,0.0,0.005449897,0.0,0.0,0.0,0.3438097,0.0,0.0,0.0,0.011887331,0.0,0.07580402,0.02946372,0.0,0.0,0.0559208,0.0,0.0,0.005077021,0.0,0.0,0.032031726,0.0,0.0,0.0,0.003048869,0.0,0.0,0.0
4546,мутный_ADJF поток_NOUN новость_NOUN более-менее_ADVB понятно_ADVB оранжевый_ADJF революция_NOUN иметь_VERB место_NOUN центр_NOUN событие_NOUN киев_NOUN майдан_NOUN довершение_NOUN страшный_ADJF тайна_NOUN весь_ADJF сила_NOUN трубить_INFN майдан_NOUN человек_NOUN выходить_VERB деньга_NOUN,1,0.0,0.0,0.0,0.0,0.07293845,0.15432405,0.49136972,0.006896612,0.0,0.0,0.00048888347,9.5699594e-05,0.0,0.00048255821,0.00012732677,0.0,0.0,0.00020681534,0.0,0.0,0.0,0.05381965,0.0049647945,0.03629667,0.0,0.0,0.17798868,0.0,0.0,0.0
4547,спортсмен_NOUN побеждать_VERB российский_ADJF спорый_ADJS чиновник_NOUN трубить_INFN фанфара_NOUN трубить_INFN+фанфара_NOUN трубить_INFN+фанфара_NOUN трубить_INFN+фанфара_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00564513,0.0,0.0,0.0,0.0,0.34293732,0.07921534,0.10806146,0.0,0.0,0.12043147,0.34101212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026970995,0.0,0.0,0.0
4548,постепенно_ADVB общественный_ADJF интерес_NOUN лунный_ADJF экспедиция_NOUN угаснуть_VERB трубить_INFN помпа_NOUN политический_ADJF выигрыш_NOUN получить_PRTS,1,0.0,0.109773204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051504258,0.0,0.0,0.0,0.32180718,0.0,0.009678224,0.07605233,0.0,0.0,0.27999306,0.0,0.0007871591,0.15040453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,считать_VERB совместный_ADJF российско_NOUN расследование_NOUN данный_ADJF преступление_NOUN принести_VERB польза_NOUN российский_ADJF федерация_NOUN ибо_CONJ грузин_NOUN сегодня_ADVB весь_ADJF мир_NOUN трубить_INFN мол_PRCL русский_ADJF признать_VERB абхазия_NOUN вердикт_NOUN данный_ADJF суд_NOUN показать_VERB весь_ADJF мир_NOUN настоящее_NOUN лицо_NOUN грузия_NOUN российский_ADJF+федерация_NOUN весь_ADJF+мир_NOUN весь_ADJF+мир_NOUN российский_ADJF+федерация_NOUN весь_ADJF+мир_NOUN весь_ADJF+мир_NOUN российский_ADJF+федерация_NOUN весь_ADJF+мир_NOUN весь_ADJF+мир_NOUN,1,0.06901924,0.0,0.09016591,0.0,1.5935297e-05,0.0,0.50120384,0.0,0.0,0.0,0.0,0.002646644,0.23260245,0.066425905,0.0,0.0,0.0,0.03154953,0.0,0.00042719694,0.0001500734,0.0,0.00078749645,0.0,0.0,0.0,0.00499773,0.0,8.029447e-06,0.0
4550,популярность_NOUN блог_NOUN автор_NOUN писать_VERB интересовать_PRTF тема_NOUN онлайновый_ADJF сообщество_NOUN трубить_INFN сегодня_ADVB весь_ADJF,1,0.0,0.0,0.6165197,0.0,0.34923226,0.0,0.0,0.0,0.0,0.0,4.1704496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013775274,0.008721381,0.0,0.0,0.0,0.0,0.0,0.024149226,0.0
