,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39
3430,распылять_INFN воздух_NOUN придать_GRND туман_NOUN лёгкий_ADJF приятный_ADJF запах_NOUN,0,0.0,0.0,0.2037234,0.0,0.047339357,0.20276845,0.0,0.0,0.0,0.0,0.0,0.09387011,0.0,0.0,0.0,0.012641649,0.1773393,0.0,0.0,0.017874192,0.0,0.0,0.20631373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038129892
3431,аппарат_NOUN 2_NUMR 1_NUMR мочь_VERB распылять_INFN материал_NOUN комбинированный_ADJF безвоздушный_ADJF режим_NOUN помощь_NOUN аппарат_NOUN,0,0.0,0.0,0.0,0.0,0.0006658376,0.0,0.0,0.0,0.0,0.0033099914,0.0,0.0,0.11741994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019794546,0.11338499,0.0,0.0,0.0,0.0,0.0,0.0,0.0005431844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431972,0.6016844
3432,баллончик_NOUN распылять_INFN лак_NOUN неравномерно_ADVB большой_ADJF ореол_NOUN брызгать_VERB повсюду_ADVB брызгалка_NOUN постоянно_ADVB засоряться_VERB нужно_PRED мыть_INFN,0,0.0,0.0,0.0,0.0,0.0,0.18469763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671128,0.0,0.0,0.51301986,0.0,0.0,0.0007080005,0.0,0.0,0.0,0.04806888,0.0,0.0,0.013814529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17257828
3433,помощь_NOUN аэрограф_NOUN распылять_INFN практически_ADVB любой_ADJF краска_NOUN водорастворимый_ADJF акварель_NOUN масляный_ADJF алкидный_ADJF эмаль_NOUN,0,0.0,0.0,0.0,0.0,0.0,0.19112602,0.0,0.0,0.0,0.0,0.0,0.0,0.12865175,0.2037323,0.0,0.0,0.15645646,0.0,0.0,0.0015234452,0.0,0.00026297107,0.005958997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22337994,0.08890813
3434,ужасный_ADJF монстр_NOUN передвигаться_VERB тяжело_ADVB некоторый_ADJF способный_ADJS распылять_INFN облако_NOUN отвратительный_ADJF вонь_NOUN отравлять_PRTF жертва_NOUN,0,0.0,0.0,0.0,0.0,0.0,0.0022126823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12892061,0.0,0.0,0.0,0.77601075,0.0,0.0050470103,0.029512972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058295995
3435,главный_ADJF особенность_NOUN роторный_ADJF разбрызгиватель_NOUN являться_VERB распылять_INFN широкий_ADJF экономичный_ADJF струя_NOUN отличие_NOUN статический_ADJF поливочный_ADJF головка_NOUN орошать_VERB весь_ADJF сектор_NOUN полив_NOUN сразу_ADVB больший_ADJF количество_NOUN вода_NOUN больший_ADJF+количество_NOUN больший_ADJF+количество_NOUN больший_ADJF+количество_NOUN,0,0.0,0.0,0.0,0.0,0.5039131,0.10496684,0.0,0.0,0.0,0.0,5.1810683e-05,0.0,0.050851516,0.0,0.0,0.0,0.00012547773,0.0,0.0,7.704126e-06,0.0,0.0,0.14691757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18929501,0.0,0.0,0.0,0.0,0.0,0.0,0.002707789,0.0011630763
3436,важный_ADJS распылять_INFN холодный_ADJF вода_NOUN крупный_ADJF пятно_NOUN мочь_VERB повредить_INFN лист_NOUN холодный_ADJF+вода_NOUN холодный_ADJF+вода_NOUN холодный_ADJF+вода_NOUN,0,0.0,0.0,0.0,0.0,0.034131184,0.57708144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006816533,0.0,0.0,0.0,0.0,0.0,0.063242026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31872872
3437,распылять_INFN данный_ADJF средство_NOUN хороший_COMP расстояние_NOUN сантиметр_NOUN лицо_NOUN,0,0.0,0.0,0.0,0.0,0.0021875266,0.1970805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003638596,0.0,0.0,0.003808066,0.005155115,0.0,0.12831955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15779124,0.0,0.06644706,0.43693322,0.0019139246
3438,спецоборудование_NOUN мочь_VERB распылять_INFN посевная_NOUN смесь_NOUN расстояние_NOUN 50_NUMR метр_NOUN позволять_GRND вести_INFN работа_NOUN труднодоступный_ADJF место_NOUN,0,0.0,0.0,0.0,0.0,0.34166408,0.013681908,0.0,0.0022838493,0.0,0.0,0.0,0.0007184801,0.0,0.0,0.0,0.026384603,0.0,0.0,0.0,1.4682035e-05,0.0,0.0,0.05153589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18111144,0.0,0.0,0.0,0.07406848,0.0,0.0,0.19186223,0.11667437
3439,центр_NOUN находиться_VERB бассейн_NOUN зона_NOUN гидромассаж_NOUN сауна_NOUN турецкий_ADJF баня_NOUN распылять_INFN холодный_ADJF тропический_ADJF душа_NOUN солярий_NOUN гидромассаж_NOUN современно_ADVB оборудовать_PRTF тренажерный_ADJF зал_NOUN предлагаться_VERB индивидуальный_ADJF занятие_NOUN тренер_NOUN также_CONJ занятие_NOUN силовой_ADJF йога_NOUN тренажерный_ADJF+зал_NOUN тренажерный_ADJF+зал_NOUN тренажерный_ADJF+зал_NOUN,0,0.28622246,0.0,0.05781519,0.046604287,0.0,0.10553141,0.0,0.10450126,0.0,0.011057827,0.0,0.068355866,0.0,0.03424731,0.0,0.0054188464,0.04815778,0.0,0.050550334,0.0,0.0,0.06607712,0.09012377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937466e-05,0.0,0.0,0.012570632,0.0,0.0,0.011281024,0.0014554372
3440,распылять_INFN парфюм_NOUN следовать_VERB расстояние_NOUN около_PREP 30_NUMR сантиметр_NOUN,0,0.0,0.0,0.1367549,0.0,0.05105639,0.08222569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33626708,0.0,0.0,0.0,0.0,0.0,0.21848534,0.0002681178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1570976,0.0,0.0,0.0,0.017845014
3441,случай_NOUN ручной_ADJF полировка_NOUN полироль_NOUN небольшой_ADJF количество_NOUN наноситься_VERB салфетка_NOUN равномерно_ADVB распределяться_VERB поверхность_NOUN кузов_NOUN аэрозольный_ADJF просто_PRCL распылять_INFN корпус_NOUN небольшой_ADJF+количество_NOUN небольшой_ADJF+количество_NOUN небольшой_ADJF+количество_NOUN,0,0.0,0.0,0.0,0.0,0.17857242,0.20708603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705515,0.09568181,0.0,0.0,0.059638813,0.0,0.0,0.20100263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11489777,0.0,0.0,0.0,0.0,0.0,0.0,0.0043979743,0.06817099
3442,гдр_NOUN балтийский_ADJF побережье_NOUN комар_NOUN палить_VERB аэрозольный_ADJF пушка_NOUN распылять_INFN вредоносный_ADJF насекомое_NOUN туман_NOUN курортник_NOUN чувствовать_VERB донор_NOUN,0,0.0,0.0,0.0,0.0,0.13193016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002031077,0.0,0.0,0.16690677,0.28892118,0.0,0.000147366,0.16396034,0.0,0.0,0.0,0.0,0.0,0.0,0.016698185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403884,0.0,0.14536609,0.0
3443,ультразвуковой_ADJF ингалятор_NOUN 10_NUMR минута_NOUN использование_NOUN позволять_VERB распылять_INFN лекарственный_ADJF препарат_NOUN вид_NOUN мелкий_ADJF аэрозоль_NOUN вдыхание_NOUN проникать_VERB самый_ADJF труднодоступный_ADJF участок_NOUN лёгкое_NOUN концентрация_NOUN лекарство_NOUN самый_ADJF высокий_ADJF именно_PRCL нужно_PRED 10_NUMR+минута_NOUN позволять_VERB+распылять_INFN 10_NUMR+минута_NOUN позволять_VERB+распылять_INFN 10_NUMR+минута_NOUN позволять_VERB+распылять_INFN,0,0.0,0.0,0.0,0.0,0.03326315,0.056051947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09907132,0.0,0.029030671,0.015557456,0.0,0.0,0.28769705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007224215,0.478606
3444,оба_NUMR насос_NOUN распылять_INFN смесь_NOUN этап_NOUN посредством_PREP двухпружинный_ADJF форсунка_NOUN многоструйный_ADJF распылитель_NOUN непосредственно_ADVB камера_NOUN сгорание_NOUN рацион_NOUN дизель_NOUN пилотный_ADJF впрыскивание_NOUN цилиндр_NOUN охватить_PRTS огонь_NOUN осуществляться_VERB основный_ADJF впрыскивание_NOUN мягко_ADVB зажечь_INFN фронт_NOUN пламя_NOUN первое_NOUN впрыск_NOUN,0,0.0,0.0,0.0,0.0,0.06661492,0.0037077528,0.012149378,0.0,0.012658356,0.0,0.03517975,0.0014177614,0.00023584437,0.0,0.0,0.11424853,0.049206074,0.0,0.0,2.3721743e-05,0.0,0.0,0.30227593,0.0,0.0,0.0,1.28725005e-05,0.0,0.0,0.0,0.0,0.15207689,0.0,0.0,0.0,0.0,0.0,0.0,0.008222864,0.24196933
3445,термальный_ADJF вода_NOUN неплохо_ADVB распылять_INFN подсушить_PRTF кожа_NOUN умывание_NOUN непосредственно_ADVB нанесение_NOUN крем_NOUN эмульсия_NOUN некоторый_ADJF безбоязненно_ADVB наносить_INFN макияж_NOUN закрепление_NOUN также_CONJ использовать_INFN течение_NOUN день_NOUN предотвращение_NOUN обезвоживание_NOUN чрезмерный_ADJF сухость_NOUN течение_NOUN+день_NOUN течение_NOUN+день_NOUN течение_NOUN+день_NOUN,0,0.0,0.0,0.0,0.0,0.12680228,0.17206442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404926,0.0,0.0,0.0,0.0,0.0,0.31853622,0.0,0.0,0.0,0.0033541487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016035112,0.3035901
3446,причём_CONJ достаточно_ADVB распылять_INFN газ_NOUN течение_NOUN 1_NUMR секунда_NOUN распылять_INFN+газ_NOUN распылять_INFN+газ_NOUN распылять_INFN+газ_NOUN,0,0.0,0.0,0.0,0.0,0.027998194,0.0,0.0,0.0,0.0,0.007299823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47043955,0.0792477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08492789,0.0,0.0,0.0,0.33008686
3447,газовый_ADJF распылитель_NOUN сварочный_ADJF газовый_ADJF горелка_NOUN распылять_INFN защитный_ADJF газ_NOUN газовый_ADJF сопло_NOUN результат_NOUN подаваться_VERB плавно_ADVB завихрение_NOUN защищать_GRND сварочный_ADJF ванна_NOUN,0,0.0,0.0,0.0,0.0,0.1860958,0.00022882642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018997068,0.0,0.0,0.0031924443,0.0,0.0,0.0037631993,0.0,0.0,0.0,0.08005708,0.0,0.0,0.0,0.0,0.28463316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44183958
3448,система_NOUN подогрев_NOUN омывать_PRTF жидкость_NOUN сначала_ADVB распылять_INFN стекло_NOUN струя_NOUN пара_NOUN начинаться_VERB подача_NOUN основной_ADJF порция_NOUN омывайк_NOUN,0,0.00022478198,0.0,0.0,0.0,0.37320653,0.0,0.0,0.0005332441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030062727,0.0,0.0,0.008148939,0.0,0.0,0.029216848,0.0,0.0,0.0,0.012790094,0.0,0.0,0.0,0.0,0.00029956308,0.0,0.0,0.0,0.0,0.0,0.0,2.4715919e-05,0.57254905
3449,часто_ADVB достаточно_ADVB распылять_INFN детский_ADJF комната_NOUN аромат_NOUN ребёнок_NOUN успокаиваться_VERB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18390992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27657536,0.0,0.0,0.027364943,0.0,0.014010455,0.2469305,0.0,0.0,0.0,0.25120887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,плутоний_NOUN помимо_PREP радиологический_ADJF иметь_VERB ещё_PRCL огромный_ADJF токсический_ADJF воздействие_NOUN живой_NOUN организм_NOUN поэтому_ADVB применять_INFN качество_NOUN радиотоксический_ADJF оружие_NOUN например_CONJ распылять_INFN крупный_ADJF населить_PRTF пункт_NOUN 9_NUMR населить_PRTF+пункт_NOUN населить_PRTF+пункт_NOUN населить_PRTF+пункт_NOUN,0,0.00083206536,0.0,0.00080280815,0.0,0.011573049,0.021549433,0.0,5.6235753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039847745,0.00029126706,0.0,0.0,0.012380246,3.503275e-05,0.0,0.28294635,0.0020821267,0.0,0.0,0.0,0.0,0.0,0.0,0.018592216,0.038401965,0.0,0.003231069,0.24954915,0.0,0.0,0.0,0.051926125,0.30535236
3451,нужно_PRED остудить_INFN крепкий_ADJF натуральный_ADJF кофе_NOUN сахара_NOUN пульверизатор_NOUN распылять_INFN волос_NOUN,0,0.0,0.0,0.000717916,0.0,0.0,0.4902172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014628284,0.0,0.0,0.01136925,0.0,0.0,0.15460797,0.0,0.0,0.0,0.024234656,0.0,0.0,0.0,0.0,0.3042247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,процесс_NOUN идти_VERB правильно_ADVB очень_ADVB сильный_ADJF форма_NOUN вакуум_NOUN пространство_NOUN вода_NOUN распылять_INFN охлаждать_VERB последующий_ADJF ещё_PRCL большой_COMP приводить_VERB необходимость_NOUN усиление_NOUN сторона_NOUN создание_NOUN полярность_NOUN газ_NOUN вода_NOUN,0,0.0,0.0,0.0,0.0,0.38342834,0.0010223598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092307705,0.0,0.0,0.08925627,0.0,0.0,0.0073543824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030335106,0.4876804
3453,хотеть_VERB мучиться_INFN крем_NOUN придумать_VERB новое_NOUN средство_NOUN шикарный_ADJF автозагар_NOUN наносить_INFN распылять_INFN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3157226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569814,0.0,0.0,0.35968488,0.0,0.0,0.39438096,0.0,0.0,0.0,0.002301888,0.0,0.0,0.0,0.0,0.00013145625,0.0,0.0,0.0,0.0,0.0,0.0,0.08641892,4.732729e-05
3454,позволять_VERB распылять_INFN пена_NOUN труднодоступный_ADJF место_NOUN благодаря_PREP длинный_ADJF ствол_NOUN позволять_VERB+распылять_INFN позволять_VERB+распылять_INFN позволять_VERB+распылять_INFN,0,0.0,0.0,0.0,0.0,0.196462,0.46463838,0.0,0.0,0.0,0.0,0.0,0.04253198,0.056373283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13703953,0.0,0.0091259265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020012255,0.0,0.0,0.0,0.0,0.0,0.0,0.09182758,0.0
3455,покупка_NOUN монтажный_ADJF пена_NOUN учитывать_VERB температурный_ADJF условие_NOUN распылять_INFN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6555129
3456,приём_NOUN парламентарий_NOUN применить_VERB полиция_NOUN распылять_INFN газ_NOUN разгон_NOUN парламент_NOUN страна_NOUN протестовать_PRTF распылять_INFN+газ_NOUN распылять_INFN+газ_NOUN распылять_INFN+газ_NOUN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07839701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68031985,0.0,0.24128313
3457,дух_NOUN рекомендоваться_VERB распылять_INFN прямо_ADVB животный_ADJF специальный_ADJF мягкий_ADJF ткань_NOUN покупатель_NOUN получать_VERB комплект_NOUN аромат_NOUN,0,0.0,0.0,0.099769704,0.0,0.0,0.3275833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11998705,0.0,0.0,0.0041863527,0.0,0.0,0.36748868,0.0,0.0,0.0,0.00041252843,0.0,0.0,0.0,0.0,0.07605414,0.0,0.0,0.0,0.0,0.0,0.0,0.004518262,0.0
3458,распылять_INFN любой_ADJF жидкий_ADJF краска_NOUN ткань_NOUN,0,0.0,0.0,0.0,0.0,0.0,0.1816835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28236973,0.0,0.0,0.0,0.0,0.0,0.0041716024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14515655,0.38661858
3459,лак_NOUN нужно_PRED распылять_INFN расстояние_NOUN 30_NUMR сантиметр_NOUN волос_NOUN,0,0.0,0.0,0.0,0.0,0.00022046485,0.09809667,0.0,0.0,0.0,7.80513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.16841818,0.0,0.0,0.0004894427,0.19922964,0.0,0.18244024,0.0,0.0,0.0,0.20379116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14723623,0.0,0.0,0.0,0.0
3460,использовать_GRND энергия_NOUN сжатый_ADJF воздух_NOUN аэрограф_NOUN распылять_INFN краска_NOUN тонкий_ADJF конус_NOUN размер_NOUN форма_NOUN изменять_INFN помощь_NOUN регулятор_NOUN самый_ADJF прибор_NOUN сменный_ADJF распылительный_ADJF головка_NOUN,0,0.0,0.0,0.0,0.0,0.100839086,0.06757838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13255586,0.0,0.0,0.0,0.0,0.0,0.00064287684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13040845,0.0,0.0,0.0,0.0,0.0,0.0,0.09544176,0.4725336
3461,свалка_NOUN пекин_NOUN решить_VERB облагородить_INFN установить_GRND некий_ADJF гигантский_ADJF орудие_NOUN распылять_INFN сотня_NOUN литр_NOUN специальный_ADJF ароматический_ADJF вещество_NOUN 50_NUMR метр_NOUN,0,0.03141189,0.0,0.0,0.0,0.18115778,0.0,0.033225644,0.0,0.0,0.0,0.0,0.087335184,0.0,0.0,0.0,0.15221927,0.0,0.0,0.0,0.1884417,0.0,0.00013114343,0.13688417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001279988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18906522
3462,недостаток_NOUN ультразвуковой_ADJF ингалятор_NOUN служить_VERB невозможность_NOUN распылять_INFN лекарство_NOUN иметь_PRTF масляный_ADJF форма_NOUN,0,0.0,0.0,0.0,0.0,0.0027044234,0.0022550672,0.0,0.0,0.0,0.0,0.0,0.0,0.022682039,0.0,0.0,0.0,0.032708902,0.0,0.0,0.0,0.0,0.0,0.1964266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015995526,0.74162334
3463,постараться_VERB поддерживать_INFN достаточный_ADJF влажность_NOUN комната_NOUN необязательно_ADVB тратиться_INFN устройство_NOUN просто_PRCL изредка_ADVB распылять_INFN жидкость_NOUN пульверизатор_NOUN распылять_INFN+жидкость_NOUN распылять_INFN+жидкость_NOUN распылять_INFN+жидкость_NOUN,0,0.0,0.0,0.0,0.0,0.13236915,0.101661935,0.00028453307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033256703,0.0,0.0,0.12871817,0.0,0.0,0.15781419,0.0,0.0,0.0,0.043232936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28983656,0.14574999
3464,частый_ADJF рыхление_NOUN сильно_ADVB распылять_INFN почва_NOUN разрушать_VERB структура_NOUN вследствие_PREP ухудшаться_VERB физический_ADJF химический_ADJF свойство_NOUN,0,0.0,0.0,0.0,0.0,0.00023884985,0.36110452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11025474,0.0,0.0,0.0,0.0,0.0,0.039767537,0.0,0.0,3.2402477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48860195
