,index,class,sentid,lemmas,pos,concr,abstr
2989,3022,1,причесать#191,"['один', 'факт', 'приложение', 'мур', 'подгонять', 'основательный', 'фундамент', 'судить', 'бедняжка', 'проститутка', 'прилизать', 'голливудский', 'стряпня']","['ИЗ', 'A - gen sg plen m -', 'A - gen sg plen m -', 'S inan gen', '(', 'В', 'S inan loc', 'S anim nom', 'V ipf praes indic', 'ПОД', 'SPRO', 'A - nom sg plen m -', 'S inan nom', '!', ')', 'ADV', 'V ipf - inf', 'О', 'S - loc', ',', 'CONJ', 'S anim acc', '-', 'S anim gen', 'V pf praet indic', 'CONJ', 'V pf praet indic', 'ДЛЯ', 'A - gen sg plen f -', 'S inan gen', '.']",0.1937464982617404,0.21139954513491754
2990,3023,1,причесать#192,"['счастье', 'успеть', 'резюме', 'нанять', 'секунда']","['К', 'S inan dat', ',', 'SPRO', 'ADV', 'V pf praet indic', 'V pf - inf', 'A - acc pl plen - inan', 'S inan nonflex', ',', '-', 'SPRO', 'PART', 'V pf praet indic', 'SPRO', 'ЗА', 'S inan acc', '.']",0.2342943572373598,0.21429136182438235
2991,3024,1,причесать#193,"['модель', 'достаточно', 'разный', 'характеристика', 'оценка', 'однозначный', 'исключительно', 'объективный', 'попытка', 'один', 'гребенка', 'сделать', 'привести', 'таблица', 'знак-кавычки']","['S inan nom', 'ADV', 'A - nom pl plen - -', 'ПО', 'A - ins sg plen m -', 'S inan dat', ',', 'ADV', 'S inan nom', 'PART', 'V ipf praes indic', 'V ipf - inf', 'A - loc sg plen f -', 'CONJ', 'ADV', 'A - gen sg plen f -', ',', 'CONJ', 'S inan acc', '""', 'V pf - inf', 'SPRO', 'ПОД', 'A - acc sg plen f -', 'S inan acc', '""', 'SPRO', 'PART', 'V pf praet indic', 'В', 'PARTCP', 'CONJ', 'S inan loc', '.']",0.2015602986391259,0.19014981930234293
2992,3025,1,причесать#194,"['заслуга', 'го', 'взгляд', 'кризис', 'сильно', 'почистить', 'рынок', 'знак-кавычки']","['CONJ', 'ADV', 'S inan nom', 'PART', 'NUM', 'NUM', 'S inan nonflex', ',', 'CONJ', ',', 'НА', 'A - acc sg plen m inan', 'S inan acc', ',', 'S inan gen', ':', 'SPRO', 'ADV', '«', 'V pf praet indic', '»', 'CONJ', 'V pf praet indic', 'S inan nom', '.']",0.16608035192457207,0.26464164125360945
2993,3026,1,причесать#195,"['готовый', 'выложить', 'ввид', 'вордовский', 'файл', 'скачивание', 'малость', 'знак-кавычки']","['A - - sg brev m -', 'V pf - inf', 'НА', 'NONLEX', '-', 'NONLEX', 'S inan loc', 'A - gen pl plen - -', 'S inan gen', 'ДЛЯ', 'S inan gen', ',', 'PART', 'S inan acc', '""', 'V pf - inf', '""', 'ADV', '.']",0.2371845074489689,0.24542746528644843
2994,3027,1,причесать#196,"['человек', 'поддаваться', 'строгий', 'классификация', 'один', 'гребенка', 'мужчина', 'считать', 'женщина', 'ограниченный', 'существо', 'полагать', 'думать', 'секс']","['PART', 'PART', 'A - nom pl plen - -', 'S anim nom', 'V ipf praes indic', 'A - gen sg plen f -', 'S inan gen', ',', 'PART', 'S - acc', 'ADV', 'V pf - inf', 'ПОД', 'A - acc sg plen f -', 'S inan acc', ':', 'PART', 'A - nom pl plen - -', 'S anim nom', 'V ipf praes indic', 'S anim acc', 'A - ins sg plen n -', 'S anim ins', ',', 'CONJ', 'CONJ', 'PART', 'A - nom pl plen - -', 'S anim nom', 'V ipf praes indic', ',', 'CONJ', 'S anim nom', 'V ipf praes indic', 'PART', 'О', 'S inan loc', '.']",0.212654867029298,0.2111032797582725
2995,3028,1,причесать#197,"['редактор', 'текст', 'глаз', 'драть']","['CONJ', 'ADV', 'ADV', 'S anim nom', 'S inan nom', 'V pf fut indic', ',', 'CONJ', 'S inan nom', 'PART', 'V ipf praet indic', '?']",0.1947847648162697,0.220798332899557
2996,3029,1,причесать#198,"['остаться', 'ответ', 'превращаться', 'формулировка', 'намерение', 'знак-кавычки']","['V pf fut indic', 'PART', '«', 'V pf - inf', '»', 'S inan acc', ',', 'CONJ', 'SPRO', 'V ipf praes indic', 'В', 'S inan acc', 'S inan gen', '.']",0.1865357488978913,0.21294008080130009
2997,3030,1,причесать#199,"['хорошо', 'ростовский', 'краснодарский', 'гаишник', 'беспредельщик', 'нитка', 'обобрать', 'отстать', 'знак-кавычки']","['PART', 'ADV', 'PART', 'A - loc pl plen - -', 'CONJ', 'A - gen pl plen - -', 'S anim gen', '""', 'V pf praet indic', '""', '-', 'PART', 'A - nom pl plen - -', 'ADV', 'S anim nom', ',', 'CONJ', 'ДО', 'S inan gen', 'PART', 'V pf fut indic', ',', 'PART', 'V pf fut indic', '.']",0.17991434901847533,0.210484670620424
2998,3031,1,причесать#200,"['перечесть', 'инвестировать', 'время', 'текст', 'читабельный', 'вид', 'знак-кавычки']","['ADV', 'PART', 'V pf praet ger', 'CONJ', 'V pf praet ger', 'ADV', 'S inan gen', 'В', 'S inan acc', 'ADV', 'SPRO', '""', 'V pf - inf', '""', 'ДО', 'A - gen sg plen m -', 'S inan gen', '.']",0.19511825396658994,0.1889752616229693
2999,3032,1,причесать#201,"['двигать', 'неформат', 'рано', 'поздно', 'сталкиваться', 'проблема', 'популяризовать', 'знак-кавычки']","['S - nom', ',', 'S anim nom', '«', 'V ipf praes indic', '»', 'S anim nom', ',', 'ADV', 'CONJ', 'ADV', 'V ipf praes indic', 'С', 'S inan ins', 'ADV', 'S - acc', 'A - acc pl plen - inan', 'V pf - inf', 'CONJ', 'V ipf - inf', '.']",0.2145595674294755,0.211061498821296
3000,3033,1,причесать#202,"['расстояние', 'зашить', 'дизайн', 'понятно']","['ADV', 'A - nom pl plen - -', 'S inan nom', 'V ipf praet indic', 'PARTCP', 'В', 'S inan acc', 'PART', 'ADV', 'PART', ',', 'ADV', 'V ipf praet indic', 'PART', 'CONJ', 'S - nom', 'S inan acc', 'V pf - inf', 'PART', '?']",0.2325626298053781,0.2112720176414311
3001,3034,0,причесать#203,"['наконец', 'одеться', 'шито-крыто', 'подбежать', 'зеркало', 'взерошать', 'волос', 'вылететь', 'спальня']","['.', 'ADV', ',', 'V pf praet ger', ',', 'ADV', 'V pf praet indic', 'К', 'S inan dat', ',', 'V pf praet indic', 'PARTCP', 'S inan nom', 'CONJ', 'V pf praet indic', 'ИЗ', 'S inan gen', '.']",0.17282849871566172,0.22105474963873725
3002,3035,0,причесать#204,"['поцеловать', 'рука', 'девушка', 'тифлинг', 'паладин', 'направиться', 'комната', 'привести', 'порядок', 'принять', 'ванна', 'буйный', 'светлый', 'волос', 'одежда', 'насколько', 'возможный']","['V pf praet ger', 'S inan acc', 'S anim dat', '-', 'S inan dat', ',', 'S inan nom', 'V pf praet indic', 'В', 'A - acc sg plen f -', 'S inan acc', ',', 'CONJ', 'V pf - inf', 'SPRO', 'В', 'S inan acc', '-', 'V pf - inf', 'S inan acc', ',', 'ADV', 'V pf - inf', 'A - acc pl plen - inan', 'A - nom pl plen - -', 'A - nom pl plen - -', 'S inan nom', 'CONJ', 'V pf - inf', 'В', 'S inan acc', 'S inan acc', ',', 'ADV', 'S - nom', 'V ipf praet indic', 'A - - sg brev n -', '.']",0.21540283191032278,0.24131865465112093
3003,3036,0,причесать#205,"['натянуть', 'мазнуть', 'духи', 'каждый', 'ухо', 'запах', 'смешиваться', 'айви', 'мокрый', 'волос', 'палец', 'выйти']","['V pf praet ger', 'SPRO', ',', 'SPRO', 'V pf praet indic', 'S inan ins', 'ЗА', 'A - ins sg plen m -', 'S inan ins', ',', 'CONJ', 'A - nom sg plen m -', 'S inan nom', 'PART', 'V ipf praet indic', 'С', 'S inan ins', 'S anim nonflex', ',', 'V pf praet indic', 'A - nom pl plen - -', 'S inan nom', 'S inan ins', 'CONJ', 'V pf praet indic', '.']",0.18325476918920433,0.260234798794594
3004,3037,0,причесать#206,"['гвинет', 'пэлтроу', 'грейс', 'келли', 'один', 'современный', 'модель', 'твигги']","['S anim nonflex', 'S anim nonflex', 'ADV', 'V pf praet indic', 'ПОД', 'S anim nonflex', 'S anim nonflex', ',', 'CONJ', 'ADV', 'A - acc sg plen f -', 'A - acc sg plen f -', 'S inan acc', '–', 'ПОД', 'S inan nonflex', '.']",0.17571821823742728,0.20120947627552804
3005,3038,0,причесать#207,"['следовать', 'умыться', 'холодный', 'вода', 'волос', 'приходить', 'комната', 'ханна']","['ADV', 'CONJ', 'V ipf praes indic', 'V pf - imper', 'A - ins sg plen f -', 'S inan ins', ',', 'V pf - imper', 'S inan nom', 'CONJ', 'V ipf - imper', 'В', 'S inan acc', 'S anim gen', '.']",0.19229754041664224,0.22684320132801544
3006,3039,0,причесать#208,"['хорошенько', 'утро', 'волос', 'дыбом', 'стоять']","['–', 'ПОСЛЕ', 'V pf - imper', 'SPRO', 'ADV', ',', 'CONJ', 'S inan ins', 'S inan acc', 'ADV', 'PART', 'V ipf praet indic', '!']",0.19948260113449018,0.22868908100842156
3007,3040,0,причесать#209,"['передача', 'костюмер', 'наташа', 'погладить', 'стилист', 'андрей', 'подстричь']","['В', 'S inan loc', 'SPRO', 'S anim nom', 'S anim nom', 'S - acc', 'V pf fut indic', ',', 'S anim nom', 'S anim nom', 'V pf fut indic', ',', 'V pf fut indic', '.']",0.23653852510907722,0.22898433777661917
3008,3041,0,причесать#210,"['тщательно', 'выбрить', 'винсент', 'умыть', 'одеть', 'новый', 'рубашка', 'который', 'достать', 'саквояж']","['SPRO', 'ADV', 'V pf praet indic', 'S anim nom', ',', 'V pf praet indic', 'SPRO', ',', 'V pf praet indic', 'CONJ', 'V pf praet indic', 'В', 'A - acc sg plen f -', 'S inan acc', ',', 'A - acc sg plen f -', 'PART', 'V pf praet indic', 'ИЗ', 'S inan acc', '.']",0.2287068821801197,0.235056071010032
3009,3042,0,причесать#211,"['черный', 'костюм', 'тщательно', 'побриться', 'непокорный', 'вихор']","['SPRO', 'V ipf praet indic', 'В', 'A - loc sg plen m -', 'S inan loc', ',', 'ADV', 'V pf praet indic', 'CONJ', 'PART', 'V pf praet indic', 'A - acc pl plen - inan', 'S inan acc', '.']",0.19969506128412587,0.2080007149712119
3010,3043,0,причесать#212,"['служанка', 'волос', 'трин', 'совсем', 'делать', 'рано']","['S anim nom', 'V pf praet indic', 'S inan acc', 'S anim nom', 'ADV', 'PART', 'ADV', ',', 'ADV', 'SPRO', 'V ipf praet indic', 'S inan acc', 'ADV', '.']",0.18581712567914602,0.22855608955075785
3011,3044,0,причесать#213,"['потребоваться', 'минута', 'совершенно', 'по-новому', 'прекрасный', 'белокурый', 'волос', 'придавать', 'лицо', 'выражение', 'юношеский', 'живость']","['SPRO', 'V pf praet indic', 'PART', 'NUM', 'S inan gen', ',', 'CONJ', 'ADV', 'ADV', 'V pf - inf', 'A - acc pl plen - inan', 'A - acc pl plen - inan', 'S inan acc', ',', 'PARTCP', 'A - nonflex nonflex plen - -', 'S inan dat', 'S inan nom', 'A - gen sg plen f -', 'S inan gen', '.']",0.19102389473723083,0.230121000635774
3012,3045,0,причесать#214,"['позабыть', 'собственный', 'бровь', 'накрасить', 'косметический', 'карандаш']","['PART', 'V pf - imper', 'V pf - inf', 'A - acc pl plen - inan', 'S inan acc', 'CONJ', 'ADV', 'SPRO', 'V pf - inf', 'A - ins sg plen m -', 'S inan ins', '.']",0.2601678906472763,0.21664302324779744
3013,3046,0,причесать#215,"['понимать', 'измениться', 'жизнь', 'посмотреть', 'глаз', 'знать', 'придумать', 'переодеть', 'накрасить']","['SPRO', 'V ipf praet indic', ',', 'CONJ', 'V ipf praet indic', 'PART', 'V pf - inf', 'A - nonflex nonflex plen - -', 'S inan nom', ',', 'CONJ', 'PART', 'SPRO', 'V ipf praet indic', 'V pf - inf', 'НА', 'SPRO', 'A - ins pl plen - -', 'S inan ins', ',', 'CONJ', 'PART', 'SPRO', 'V ipf praet indic', ',', 'CONJ', 'SPRO', 'V pf praet indic', 'SPRO', 'V pf - inf', ',', 'V pf - inf', 'CONJ', 'V pf - inf', '.']",0.2076507008953168,0.24099967391295593
3014,3047,0,причесать#216,"['фотка', 'сосулька', 'шерсть', 'сваляться', 'помыть', 'получиться', 'кукла']","['НА', 'S inan acc', 'SPRO', 'A - nom sg plen f -', 'В', 'S inan acc', ',', 'S inan nom', 'V pf praet indic', '-', 'ADV', 'V pf - inf', 'CONJ', 'V pf - inf', ',', 'CONJ', 'V pf fut indic', 'PART', 'S anim nom', '!']",0.24413237013620823,0.2262671261236428
3015,3048,0,причесать#217,"['хведоров', 'кинуться', 'открывать', 'вернуться', 'натянуть', 'штаны', 'волос']","['S anim nom', 'V pf praet indic', 'V ipf - inf', ',', 'CONJ', 'V pf praet indic', ',', 'V pf praet indic', 'S inan acc', ',', 'V pf praet indic', 'S inan acc', '.']",0.17872346928356186,0.24285324751841653
3016,3049,0,причесать#218,"['сделать', 'попытка', 'непослушный', 'белокурый', 'волос', 'стянуть', 'сзади', 'бечевка']","['SPRO', 'PART', 'V pf praet indic', 'S inan acc', 'V pf - inf', 'A - acc pl plen - inan', 'A - nom pl plen - -', 'A - nom pl plen - -', 'S inan nom', 'CONJ', 'V pf praet indic', 'SPRO', 'ADV', 'S inan ins', '.']",0.2405627476461525,0.20413498307434777
3017,3050,0,причесать#219,"['волос', 'перевязать', 'красный', 'лента']","['SPRO', 'V pf praet indic', 'S inan acc', 'CONJ', 'V pf praet indic', 'A - nonflex nonflex plen - -', 'A - ins sg plen f -', 'S inan ins', '.']",0.2008476855859769,0.23481762983086615
3018,3051,0,причесать#220,"['последний', 'время', 'женщина', 'америка', 'сталь', 'точно', 'красить', 'ресница', 'подводить', 'веко', 'юный', 'девушка', 'умолять', 'парикмахер', 'джетта', 'знак-кавычки']","['В', 'A - acc sg plen n inan', 'S inan acc', 'S anim gen', 'ПО', 'A - loc sg plen f -', 'S inan loc', 'S inan loc', 'ADV', 'ADV', 'V ipf - inf', 'S inan acc', 'CONJ', 'V ipf - inf', 'S inan acc', ',', 'CONJ', 'A - nom pl plen - -', 'S anim nom', 'V ipf praet indic', 'S anim acc', 'V pf - inf', 'SPRO', '«', 'ПОД', 'S anim acc', '»', '.']",0.18387688441911604,0.2239311081055283
3019,3052,0,причесать#221,"['час', 'слуга', 'достать', 'комод', 'белье', 'явиться', 'парикмахер', 'побрить']","['В', 'NUM', 'S inan -', 'S anim nom', 'V pf praet indic', 'SPRO', 'ИЗ', 'S inan gen', 'S inan loc', 'CONJ', 'V pf praet indic', 'S anim nom', '-', 'V pf - inf', 'SPRO', 'CONJ', 'V pf - inf', '.']",0.23737646933314066,0.2356456910396812
3020,3053,0,причесать#222,"['сначала', 'стараться', 'разбудить', 'рано', 'лисичка', 'успеть', 'умыться', 'позавтракать', 'выслушивать', 'недовольство', 'манный', 'каша', 'жесткий', 'расческа', 'который', 'мама', 'непослушный', 'челка', 'дочка']","['ADV', 'SPRO', 'V ipf praet indic', 'V pf - inf', 'SPRO', 'ADV', ',', 'CONJ', 'S inan nom', 'V pf praet indic', 'V pf - inf', 'CONJ', 'V pf - inf', ',', 'ADV', 'V ipf praet indic', 'A - nonflex nonflex plen - -', 'S inan acc', 'PR', 'A - gen sg plen f -', 'S inan gen', 'CONJ', 'A - nom sg plen m -', 'S inan acc', ',', 'A - gen sg plen f -', 'S anim nom', 'V ipf praet indic', 'V pf - inf', 'A - acc sg plen f -', 'S inan acc', 'S anim gen', '…']",0.3013629587364771,0.1996963962692092
3021,3054,0,причесать#223,"['устроить', 'михалька', 'горшок', 'умыть', 'одеть', 'дать', 'великанский', 'бутерброд', 'минута']","['НА', 'S - acc', 'ПРО', 'S - acc', ',', 'CONJ', 'V pf - inf', 'S anim acc', 'НА', 'S inan acc', ',', 'V pf - inf', ',', 'V pf - inf', ',', 'V pf - inf', ',', 'V pf - inf', 'A - acc sg plen m inan', 'S inan acc', ',', '-', 'НА', 'S - acc', 'ПРО', 'S - acc', 'NUM', 'S inan gen', '.']",0.24466926811245246,0.20934016125304486
